plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
14 3 1 FI -423.200 147.550 0 6 -423.200 50.700 -507.000 99.200 -507.000 195.900 -423.200 244.400 -339.400 195.900 -339.400 99.200 -423.200 50.700 1 0.000 0.000 2.194 3.000 2.379 3.000 1 0 False 6 7.200 0 160.779 1 1403010.000 1403011 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 3 2 FI -339.380 292.730 5 6 -339.400 195.900 -423.200 244.400 -423.200 341.200 -339.400 389.500 -255.600 341.200 -255.600 244.400 -339.400 195.900 1 0.000 0.000 2.194 3.000 2.380 3.000 2 0 False 6 7.200 0 139.221 1 1403020.000 1403021 0 2 2 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 3 3 FI -251.458 440.277 5 6 -335.253 391.875 -335.237 488.648 -251.493 536.998 -167.590 488.675 -167.693 391.852 -251.437 343.502 -335.253 391.875 2 0.000 0.000 1.826 2.000 1.909 2.000 100 0 False 6 7.200 0 119.732 1 1403030.000 1403031 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_12 DAQ_2_2
14 3 4 FI -167.638 585.457 5 6 -251.493 536.998 -251.440 633.907 -167.696 682.257 -83.743 633.848 -83.846 537.025 -167.590 488.675 -251.493 536.998 2 0.000 0.000 1.437 2.000 1.458 2.000 101 0 False 6 7.200 0 105.978 1 1403040.000 1403041 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_12 DAQ_2_2
14 3 5 FI -83.818 730.638 4 6 -167.696 682.257 -167.593 779.080 -83.762 827.480 -0.033 779.057 0.088 682.248 -83.743 633.848 -167.696 682.257 2 0.000 0.000 1.125 2.000 1.123 2.000 103 0 False 6 7.200 0 96.544 1 1403050.000 1403051 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_12 DAQ_2_2
14 3 6 FM -0.007 875.813 1 6 -83.762 827.480 -83.833 924.203 -0.002 972.603 83.814 924.230 83.798 827.457 -0.033 779.057 -83.762 827.480 2 0.000 0.000 0.671 1.000 0.616 1.000 106 0 False 3 3.600 0 90.000 0 1403060.000 1403060 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_12 DAQ_2_2
14 3 7 FM 83.821 1020.998 1 6 -0.002 972.603 0.014 1069.376 83.845 1117.776 167.661 1069.403 167.645 972.630 83.814 924.230 -0.002 972.603 2 0.000 0.000 0.566 1.000 0.525 1.000 106 0 True 3 3.600 0 85.307 0 1403070.000 1403070 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_12 DAQ_2_2
14 3 8 FO 167.640 1166.178 1 6 83.845 1117.776 83.861 1214.549 167.692 1262.949 251.421 1214.526 251.492 1117.803 167.661 1069.403 83.845 1117.776 2 0.000 0.000 0.417 1.000 0.385 1.000 106 1 False 3 3.600 0 81.820 0 1403080.000 1403080 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_12 DAQ_2_2
14 3 9 FO 251.465 1311.350 1 6 167.692 1262.949 167.571 1359.759 251.489 1408.209 335.268 1359.699 335.339 1262.976 251.421 1214.526 167.692 1262.949 2 0.000 0.000 0.335 1.000 0.318 1.000 106 1 False 3 3.600 0 79.145 0 1403090.000 1403090 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_12 DAQ_2_2
14 3 10 bOeRL 335.279 1456.539 3 5 251.418 1504.932 419.065 1504.959 419.099 1408.099 335.268 1359.699 251.489 1408.209 251.418 1504.932 0.000 0.000 2 0.000 0.000 0.174 1.000 0.174 1.000 106 1 False 3 3.600 0 77.037 0 1403100.000 1403100 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_12 DAQ_2_2
14 4 0 FI -674.660 2.370 0 6 -674.700 -94.400 -758.500 -46.000 -758.500 50.700 -674.700 99.200 -590.800 50.700 -590.800 -46.000 -674.700 -94.400 1 0.000 0.000 1.239 2.000 1.255 2.000 0 0 True 6 7.200 0 179.799 1 1404000.000 1404001 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 4 1 FI -590.840 147.550 0 6 -590.800 50.700 -674.700 99.200 -674.700 195.900 -590.800 244.400 -507.000 195.900 -507.000 99.200 -590.800 50.700 1 0.000 0.000 1.437 2.000 1.458 2.000 1 0 False 6 7.200 0 165.978 1 1404010.000 1404011 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 4 2 FI -507.020 292.730 5 6 -507.000 195.900 -590.800 244.400 -590.800 341.200 -507.000 389.500 -423.200 341.200 -423.200 244.400 -507.000 195.900 1 0.000 0.000 1.512 2.000 1.537 2.000 3 0 False 6 7.200 0 150.000 1 1404020.000 1404021 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 4 3 FI -423.200 437.900 5 6 -423.200 341.200 -507.000 389.500 -507.000 486.300 -423.200 534.700 -339.400 486.300 -339.400 389.500 -423.200 341.200 1 0.000 0.000 1.437 2.000 1.458 2.000 2 0 False 6 7.200 0 134.022 1 1404030.000 1404031 0 2 2 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 4 4 FI -335.278 585.458 5 6 -419.103 537.107 -419.087 633.880 -335.343 682.230 -251.440 633.907 -251.493 536.998 -335.237 488.648 -419.103 537.107 2 0.000 0.000 1.239 2.000 1.255 2.000 100 0 True 6 7.200 0 119.799 1 1404040.000 1404041 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_12 DAQ_2_2
14 4 5 FI -251.458 730.638 5 6 -335.343 682.230 -335.240 779.053 -251.496 827.403 -167.593 779.080 -167.696 682.257 -251.440 633.907 -335.343 682.230 2 0.000 0.000 1.080 2.000 1.070 2.000 101 0 True 6 7.200 0 108.992 1 1404050.000 1404051 0 1 1 PP0(CE-)L14/C02_FO_1_1 None A None PP1(CE-)11_FO_1_11 None Ap None PPFO(CE-)X5_12 DAQ_2_2
14 4 6 FM -167.638 875.818 5 6 -251.496 827.403 -251.393 924.226 -167.562 972.626 -83.833 924.203 -83.762 827.480 -167.593 779.080 -251.496 827.403 2 0.000 0.000 0.659 1.000 0.607 1.000 107 1 False 3 3.600 0 100.836 0 1404060.000 1404060 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 4 7 FM -83.827 1020.993 5 6 -167.562 972.626 -167.633 1069.349 -83.802 1117.749 0.014 1069.376 -0.002 972.603 -83.833 924.203 -167.562 972.626 2 0.000 0.000 0.565 1.000 0.524 1.000 110 1 False 3 3.600 0 94.694 0 1404070.000 1404070 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 4 8 FO 0.006 1166.170 1 6 -83.802 1117.749 -83.836 1214.609 -0.005 1263.009 83.861 1214.549 83.845 1117.776 0.014 1069.376 -83.802 1117.749 2 0.000 0.000 0.427 1.000 0.394 1.000 111 0 True 3 3.600 0 90.000 0 1404080.000 1404080 0 1 1 PP0(CE-)L14/C02_FO_1_3 None B None PP1(CE-)11_FO_1_8 None Ap None PPFO(CE-)X5_17 DAQ_2_5
14 4 9 FO 83.820 1311.359 1 6 -0.005 1263.009 0.011 1359.782 83.842 1408.182 167.571 1359.759 167.692 1262.949 83.861 1214.549 -0.005 1263.009 2 0.000 0.000 0.348 1.000 0.328 1.000 111 1 False 3 3.600 0 86.343 0 1404090.000 1404090 0 1 1 PP0(CE-)L14/C02_FO_1_3 None B None PP1(CE-)11_FO_1_8 None Ap None PPFO(CE-)X5_17 DAQ_2_5
14 4 10 bOeRL 167.640 1456.539 3 5 83.771 1504.904 251.418 1504.932 251.489 1408.209 167.571 1359.759 83.842 1408.182 83.771 1504.904 0.000 0.000 2 0.000 0.000 0.256 1.000 0.256 1.000 111 1 False 3 3.600 0 83.434 0 1404100.000 1404100 0 1 1 PP0(CE-)L14/C02_FO_1_3 None B None PP1(CE-)11_FO_1_8 None Ap None PPFO(CE-)X5_17 DAQ_2_5
14 5 0 FM -842.300 2.370 0 6 -842.300 -94.400 -926.100 -46.000 -926.100 50.700 -842.300 99.200 -758.500 50.700 -758.500 -46.000 -842.300 -94.400 1 0.000 0.000 0.711 1.000 0.647 1.000 9 1 False 3 3.600 0 179.839 0 1405000.000 1405000 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 5 1 FI -758.480 147.550 0 6 -758.500 50.700 -842.300 99.200 -842.300 195.900 -758.500 244.400 -674.700 195.900 -674.700 99.200 -758.500 50.700 1 0.000 0.000 1.080 2.000 1.070 2.000 1 0 True 6 7.200 0 168.992 1 1405010.000 1405011 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 5 2 FI -674.660 292.730 5 6 -674.700 195.900 -758.500 244.400 -758.500 341.200 -674.700 389.500 -590.800 341.200 -590.800 244.400 -674.700 195.900 1 0.000 0.000 1.125 2.000 1.123 2.000 3 0 False 6 7.200 0 156.544 1 1405020.000 1405021 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 5 3 FI -590.840 437.900 5 6 -590.800 341.200 -674.700 389.500 -674.700 486.300 -590.800 534.700 -507.000 486.300 -507.000 389.500 -590.800 341.200 1 0.000 0.000 1.126 2.000 1.123 2.000 3 0 True 6 7.200 0 143.456 1 1405030.000 1405031 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 5 4 FI -507.020 583.090 5 6 -507.000 486.300 -590.800 534.700 -590.800 631.500 -507.000 679.900 -423.200 631.500 -423.200 534.700 -507.000 486.300 1 0.000 0.000 1.082 2.000 1.072 2.000 2 0 True 6 7.200 0 131.008 1 1405040.000 1405041 0 2 2 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 5 5 FM -419.098 730.638 5 6 -502.903 682.253 -502.887 779.026 -419.143 827.376 -335.240 779.053 -335.343 682.230 -419.087 633.880 -502.903 682.253 2 0.000 0.000 0.711 1.000 0.647 1.000 109 1 False 3 3.600 0 119.839 0 1405050.000 1405050 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 5 6 FM -335.278 875.818 5 6 -419.143 827.376 -419.040 924.199 -335.296 972.549 -251.393 924.226 -251.496 827.403 -335.240 779.053 -419.143 827.376 2 0.000 0.000 0.629 1.000 0.583 1.000 108 1 False 3 3.600 0 110.948 0 1405060.000 1405060 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 5 7 FM -251.453 1020.990 5 6 -335.296 972.549 -335.243 1069.459 -251.412 1117.859 -167.633 1069.349 -167.562 972.626 -251.393 924.226 -335.296 972.549 2 0.000 0.000 0.536 1.000 0.495 1.000 107 1 False 3 3.600 0 103.836 0 1405070.000 1405070 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 5 8 FO -167.647 1166.174 5 6 -251.412 1117.859 -251.483 1214.582 -167.652 1262.982 -83.836 1214.609 -83.802 1117.749 -167.633 1069.349 -251.412 1117.859 2 0.000 0.000 0.416 1.000 0.384 1.000 110 1 False 3 3.600 0 98.181 0 1405080.000 1405080 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 5 9 FO -83.819 1311.359 5 6 -167.652 1262.982 -167.636 1359.754 -83.805 1408.154 0.011 1359.782 -0.005 1263.009 -83.836 1214.609 -167.652 1262.982 2 0.000 0.000 0.346 1.000 0.326 1.000 111 0 False 3 3.600 0 93.657 0 1405090.000 1405090 0 1 1 PP0(CE-)L14/C02_FO_1_3 None B None PP1(CE-)11_FO_1_8 None Ap None PPFO(CE-)X5_17 DAQ_2_5
14 5 10 bOeLR 0.000 1456.539 3 5 -83.789 1504.927 83.771 1504.904 83.842 1408.182 0.011 1359.782 -83.805 1408.154 -83.789 1504.927 0.000 0.000 2 0.000 0.000 0.258 1.000 0.258 1.000 111 1 False 3 3.600 0 90.000 0 1405100.000 1405100 0 1 1 PP0(CE-)L14/C02_FO_1_3 None B None PP1(CE-)11_FO_1_8 None Ap None PPFO(CE-)X5_17 DAQ_2_5
14 6 0 FM -1009.930 2.370 0 6 -1009.900 -94.400 -1093.800 -46.000 -1093.800 50.700 -1009.900 99.200 -926.100 50.700 -926.100 -46.000 -1009.900 -94.400 1 0.000 0.000 0.575 1.000 0.534 1.000 9 1 False 3 3.600 0 179.866 0 1406000.000 1406000 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 6 1 FM -926.120 147.550 0 6 -926.100 50.700 -1009.900 99.200 -1009.900 195.900 -926.100 244.400 -842.300 195.900 -842.300 99.200 -926.100 50.700 1 0.000 0.000 0.629 1.000 0.583 1.000 8 1 False 3 3.600 0 170.948 0 1406010.000 1406010 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 6 2 FM -842.300 292.730 0 6 -842.300 195.900 -926.100 244.400 -926.100 341.200 -842.300 389.500 -758.500 341.200 -758.500 244.400 -842.300 195.900 1 0.000 0.000 0.659 1.000 0.607 1.000 7 1 False 3 3.600 0 160.836 0 1406020.000 1406020 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 6 3 FM -758.480 437.900 2 6 -758.500 341.200 -842.300 389.500 -842.300 486.300 -758.500 534.700 -674.700 486.300 -674.700 389.500 -758.500 341.200 1 0.000 0.000 0.671 1.000 0.616 1.000 6 0 False 3 3.600 0 150.000 0 1406030.000 1406030 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 6 4 FM -674.660 583.090 2 6 -674.700 486.300 -758.500 534.700 -758.500 631.500 -674.700 679.900 -590.800 631.500 -590.800 534.700 -674.700 486.300 1 0.000 0.000 0.659 1.000 0.606 1.000 5 0 False 3 3.600 0 139.164 0 1406040.000 1406040 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 6 5 FM -590.840 728.270 2 6 -590.800 631.500 -674.700 679.900 -674.700 776.700 -590.800 825.000 -507.000 776.700 -507.000 679.900 -590.800 631.500 1 0.000 0.000 0.630 1.000 0.584 1.000 4 0 False 3 3.600 0 129.052 0 1406050.000 1406050 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 6 6 FM -502.913 875.810 5 6 -586.703 827.399 -586.737 924.259 -502.993 972.609 -419.040 924.199 -419.143 827.376 -502.887 779.026 -586.703 827.399 2 0.000 0.000 0.575 1.000 0.534 1.000 109 1 False 3 3.600 0 119.866 0 1406060.000 1406060 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 6 7 FO -419.098 1020.999 5 6 -502.993 972.609 -502.890 1069.432 -419.146 1117.782 -335.243 1069.459 -335.296 972.549 -419.040 924.199 -502.993 972.609 2 0.000 0.000 0.470 1.000 0.431 1.000 108 1 False 3 3.600 0 112.317 0 1406070.000 1406070 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 6 8 FO -335.278 1166.179 5 6 -419.146 1117.782 -419.043 1214.604 -335.212 1263.004 -251.483 1214.582 -251.412 1117.859 -335.243 1069.459 -419.146 1117.782 2 0.000 0.000 0.398 1.000 0.369 1.000 107 0 True 3 3.600 0 106.040 0 1406080.000 1406080 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 6 9 FO -251.467 1311.354 5 6 -335.212 1263.004 -335.283 1359.727 -251.452 1408.127 -167.636 1359.754 -167.652 1262.982 -251.483 1214.582 -335.212 1263.004 2 0.000 0.000 0.338 1.000 0.320 1.000 110 0 True 3 3.600 0 100.855 0 1406090.000 1406090 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 6 10 bOeLR -167.639 1456.540 3 5 -251.436 1504.900 -83.789 1504.927 -83.805 1408.154 -167.636 1359.754 -251.452 1408.127 -251.436 1504.900 0.000 0.000 2 0.000 0.000 0.256 1.000 0.256 1.000 111 0 False 3 3.600 0 96.566 0 1406100.000 1406100 0 1 1 PP0(CE-)L14/C02_FO_1_3 None B None PP1(CE-)11_FO_1_8 None Ap None PPFO(CE-)X5_17 DAQ_2_5
14 7 0 FO -1177.580 2.370 0 6 -1177.600 -94.400 -1261.400 -46.000 -1261.400 50.700 -1177.600 99.200 -1093.800 50.700 -1093.800 -46.000 -1177.600 -94.400 1 0.000 0.000 0.417 1.000 0.386 1.000 9 0 True 3 3.600 0 179.885 0 1407000.000 1407000 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 7 1 FO -1093.760 147.550 0 6 -1093.800 50.700 -1177.600 99.200 -1177.600 195.900 -1093.800 244.400 -1009.900 195.900 -1009.900 99.200 -1093.800 50.700 1 0.000 0.000 0.470 1.000 0.431 1.000 8 1 False 3 3.600 0 172.317 0 1407010.000 1407010 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 7 2 FM -1009.930 292.730 0 6 -1009.900 195.900 -1093.800 244.400 -1093.800 341.200 -1009.900 389.500 -926.100 341.200 -926.100 244.400 -1009.900 195.900 1 0.000 0.000 0.536 1.000 0.495 1.000 7 1 False 3 3.600 0 163.836 0 1407020.000 1407020 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 7 3 FM -926.120 437.900 0 6 -926.100 341.200 -1009.900 389.500 -1009.900 486.300 -926.100 534.700 -842.300 486.300 -842.300 389.500 -926.100 341.200 1 0.000 0.000 0.565 1.000 0.524 1.000 10 1 False 3 3.600 0 154.694 0 1407030.000 1407030 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 7 4 FM -842.300 583.090 2 6 -842.300 486.300 -926.100 534.700 -926.100 631.500 -842.300 679.900 -758.500 631.500 -758.500 534.700 -842.300 486.300 1 0.000 0.000 0.566 1.000 0.525 1.000 6 0 True 3 3.600 0 145.307 0 1407040.000 1407040 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 7 5 FM -758.480 728.270 2 6 -758.500 631.500 -842.300 679.900 -842.300 776.700 -758.500 825.000 -674.700 776.700 -674.700 679.900 -758.500 631.500 1 0.000 0.000 0.537 1.000 0.497 1.000 5 0 True 3 3.600 0 136.164 0 1407050.000 1407050 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 7 6 FO -674.660 873.450 2 6 -674.700 776.700 -758.500 825.000 -758.500 921.900 -674.700 970.200 -590.800 921.900 -590.800 825.000 -674.700 776.700 1 0.000 0.000 0.474 1.000 0.435 1.000 4 0 True 3 3.600 0 127.683 0 1407060.000 1407060 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 7 7 FO -586.738 1020.999 5 6 -670.553 972.632 -670.537 1069.404 -586.793 1117.754 -502.890 1069.432 -502.993 972.609 -586.737 924.259 -670.553 972.632 2 0.000 0.000 0.417 1.000 0.386 1.000 109 0 True 3 3.600 0 119.885 0 1407070.000 1407070 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 7 8 FO -502.918 1166.179 5 6 -586.793 1117.754 -586.690 1214.577 -502.946 1262.927 -419.043 1214.604 -419.146 1117.782 -502.890 1069.432 -586.793 1117.754 2 0.000 0.000 0.366 1.000 0.343 1.000 108 0 True 3 3.600 0 113.328 0 1407080.000 1407080 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 7 9 FO -419.098 1311.360 5 6 -502.946 1262.927 -502.843 1359.750 -419.012 1408.150 -335.283 1359.727 -335.212 1263.004 -419.043 1214.604 -502.946 1262.927 2 0.000 0.000 0.359 1.000 0.359 1.000 107 0 False 3 3.600 0 107.723 0 1407090.000 1407090 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 7 10 bOeLR -335.287 1456.535 3 5 -419.133 1504.960 -251.436 1504.900 -251.452 1408.127 -335.283 1359.727 -419.099 1408.100 -419.133 1504.960 0.000 0.000 2 0.000 0.000 0.174 1.000 0.174 1.000 110 0 False 3 3.600 0 102.963 0 1407100.000 1407100 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
14 8 0 FO -1345.220 2.370 0 6 -1345.200 -94.400 -1429.000 -46.000 -1429.000 50.700 -1345.200 99.200 -1261.400 50.700 -1261.400 -46.000 -1345.200 -94.400 1 0.000 0.000 0.331 1.000 0.315 1.000 9 0 False 3 3.600 0 179.899 0 1408000.000 1408000 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 8 1 FO -1261.400 147.550 0 6 -1261.400 50.700 -1345.200 99.200 -1345.200 195.900 -1261.400 244.400 -1177.600 195.900 -1177.600 99.200 -1261.400 50.700 1 0.000 0.000 0.366 1.000 0.343 1.000 8 0 True 3 3.600 0 173.328 0 1408010.000 1408010 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 8 2 FO -1177.580 292.730 0 6 -1177.600 195.900 -1261.400 244.400 -1261.400 341.200 -1177.600 389.500 -1093.800 341.200 -1093.800 244.400 -1177.600 195.900 1 0.000 0.000 0.398 1.000 0.369 1.000 7 0 True 3 3.600 0 166.040 0 1408020.000 1408020 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 8 3 FO -1093.760 437.900 0 6 -1093.800 341.200 -1177.600 389.500 -1177.600 486.300 -1093.800 534.700 -1009.900 486.300 -1009.900 389.500 -1093.800 341.200 1 0.000 0.000 0.416 1.000 0.384 1.000 10 1 False 3 3.600 0 158.181 0 1408030.000 1408030 0 1 1 PP0(CE-)L14/C01_FO_1_2 None A None PP1(CE-)5_FO_1_12 None Ap None PPFO(CE-)X5_6 DAQ_1_4
14 8 4 FO -1009.930 583.090 2 6 -1009.900 486.300 -1093.800 534.700 -1093.800 631.500 -1009.900 679.900 -926.100 631.500 -926.100 534.700 -1009.900 486.300 1 0.000 0.000 0.427 1.000 0.394 1.000 11 0 True 3 3.600 0 150.000 0 1408040.000 1408040 0 1 1 PP0(CE-)L14/C01_FO_1_3 None B None PP1(CE-)5_FO_1_8 None Ap None PPFO(CE-)X5_8 DAQ_1_5
14 8 5 FO -926.120 728.270 2 6 -926.100 631.500 -1009.900 679.900 -1009.900 776.700 -926.100 825.000 -842.300 776.700 -842.300 679.900 -926.100 631.500 1 0.000 0.000 0.417 1.000 0.385 1.000 6 1 False 3 3.600 0 141.820 0 1408050.000 1408050 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 8 6 FO -842.300 873.450 2 6 -842.300 776.700 -926.100 825.000 -926.100 921.900 -842.300 970.200 -758.500 921.900 -758.500 825.000 -842.300 776.700 1 0.000 0.000 0.396 1.000 0.368 1.000 5 1 False 3 3.600 0 133.960 0 1408060.000 1408060 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 8 7 FO -758.480 1018.630 2 6 -758.500 921.900 -842.300 970.200 -842.300 1067.000 -758.500 1115.400 -674.700 1067.000 -674.700 970.200 -758.500 921.900 1 0.000 0.000 0.365 1.000 0.342 1.000 4 1 False 3 3.600 0 126.672 0 1408070.000 1408070 0 1 1 PP0(CE-)L14/C01_FO_1_1 None A None PP1(CE-)5_FO_1_11 None Ap None PPFO(CE-)X5_3 DAQ_1_2
14 8 8 FO -670.558 1166.180 5 6 -754.353 1117.777 -754.337 1214.550 -670.593 1262.900 -586.690 1214.577 -586.793 1117.754 -670.537 1069.404 -754.353 1117.777 2 0.000 0.000 0.331 1.000 0.315 1.000 109 0 False 3 3.600 0 119.899 0 1408080.000 1408080 0 1 1 PP0(CE-)L14/C02_FO_1_2 None A None PP1(CE-)11_FO_1_12 None Ap None PPFO(CE-)X5_15 DAQ_2_4
