plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon hash isEngine nROCs power mrot phi HDorLD hash_hdld dataPp0 trigPp0 dataPp1 trigPp1
17 7 7 FM 586.050 1015.068 1 6 669.795 966.718 669.729 1063.405 586.071 1111.705 502.305 1063.418 502.371 966.732 586.029 918.432 669.795 966.718 1 0 1.002 2.000 0.492 1.000 0.464 1.000 101 1 1707070 False 3 3.600 0 60.000 0 1707070 17020 117020 -55 -33
17 7 8 FO 502.326 1160.055 1 6 586.071 1111.705 586.005 1208.391 502.347 1256.691 418.582 1208.405 418.647 1111.718 502.305 1063.418 586.071 1111.705 1 0 0.942 2.000 0.445 1.000 0.427 1.000 103 1 1707080 False 3 3.600 0 66.586 0 1707080 17020 117020 -55 -33
17 7 9 FO 418.603 1305.041 1 6 502.347 1256.691 502.282 1353.377 418.537 1401.727 334.858 1353.391 334.837 1256.755 418.582 1208.405 502.347 1256.691 1 0 0.876 2.000 0.414 1.000 0.405 1.000 105 1 1707090 False 3 3.600 0 72.216 0 1707090 17020 117020 -55 -33
17 7 10 FOe 334.879 1450.027 1 6 418.537 1401.727 418.608 1498.450 334.863 1546.800 251.134 1498.377 251.113 1401.741 334.858 1353.391 418.537 1401.727 1 0 0.813 2.000 0.397 1.000 0.391 1.000 106 1 1707100 False 3 3.600 0 76.996 0 1707100 17020 117020 -55 -33
17 7 11 cOe 251.205 1595.100 1 3 334.863 1546.800 167.390 1546.727 251.134 1498.377 334.863 1546.800 0.000 0.000 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.120 0.000 0.120 0.000 107 1 1707110 False 3 3.600 0 81.050 0 1707110 17021 117021 -55 -33
17 8 0 FO 1339.500 0.000 0 6 1339.500 -96.700 1423.200 -48.300 1423.200 48.300 1339.500 96.700 1255.800 48.300 1255.800 -48.300 1339.500 -96.700 0 0 0.873 2.000 0.422 1.000 0.410 1.000 1 1 1708000 False 3 3.600 0 0.000 0 1708000 17000 117000 -55 -33
17 8 1 FO 1255.800 145.000 0 6 1255.800 48.300 1339.500 96.700 1339.500 193.300 1255.800 241.700 1172.100 193.300 1172.100 96.700 1255.800 48.300 0 0 0.942 2.000 0.445 1.000 0.427 1.000 3 1 1708010 False 3 3.600 0 6.586 0 1708010 17000 117000 -55 -33
17 8 2 FM 1172.100 290.000 0 6 1172.100 193.300 1255.800 241.700 1255.800 338.400 1172.100 386.700 1088.400 338.400 1088.400 241.700 1172.100 193.300 0 0 0.967 2.000 0.472 1.000 0.448 1.000 5 1 1708020 False 3 3.600 0 13.897 0 1708020 17000 117000 -55 -33
17 8 3 FM 1088.400 435.000 0 6 1088.400 338.400 1172.100 386.700 1172.100 483.400 1088.400 531.700 1004.600 483.400 1004.600 386.700 1088.400 338.400 0 0 0.986 2.000 0.487 1.000 0.460 1.000 6 0 1708030 True 3 3.600 0 21.785 0 1708030 17000 117000 -55 -33
17 8 4 FM 1004.600 580.000 1 6 1004.600 483.400 1088.400 531.700 1088.400 628.400 1004.600 676.700 920.900 628.400 920.900 531.700 1004.600 483.400 0 1 1.006 2.000 0.492 1.000 0.464 1.000 8 0 1708040 True 3 3.600 1 30.000 0 1708040 17010 117011 -55 -33
17 8 5 FM 920.900 725.000 1 6 920.900 628.400 1004.600 676.700 1004.600 773.400 920.900 821.700 837.200 773.400 837.200 676.700 920.900 628.400 0 1 1.000 2.000 0.486 1.000 0.459 1.000 9 1 1708050 False 3 3.600 1 38.212 0 1708050 17010 117010 -55 -33
17 8 6 FM 837.200 870.000 1 6 837.200 773.400 920.900 821.700 920.900 918.400 837.200 966.700 753.500 918.400 753.500 821.700 837.200 773.400 0 1 0.973 2.000 0.468 1.000 0.445 1.000 10 1 1708060 False 3 3.600 1 46.101 0 1708060 17010 117010 -55 -33
17 8 7 FO 753.500 1015.100 1 6 753.500 918.400 837.200 966.700 837.200 1063.400 753.500 1111.700 669.800 1063.400 669.800 966.700 753.500 918.400 0 1 0.929 2.000 0.441 1.000 0.425 1.000 11 1 1708070 False 3 3.600 1 53.414 0 1708070 17011 117010 -55 -33
17 8 8 FO 669.750 1160.041 1 6 753.495 1111.691 753.429 1208.377 669.771 1256.677 586.005 1208.391 586.071 1111.705 669.729 1063.405 753.495 1111.691 1 0 0.873 2.000 0.422 1.000 0.410 1.000 101 1 1708080 False 3 3.600 0 60.000 0 1708080 17020 117020 -55 -33
17 8 9 FOe 586.026 1305.027 1 6 669.771 1256.677 669.755 1353.450 586.097 1401.750 502.282 1353.377 502.347 1256.691 586.005 1208.391 669.771 1256.677 1 0 0.844 2.000 0.404 1.000 0.397 1.000 103 1 1708090 False 3 3.600 0 65.817 0 1708090 17020 117020 -55 -33
17 8 10 aOe 502.353 1450.100 1 4 586.097 1401.750 418.608 1498.450 418.537 1401.727 502.282 1353.377 586.097 1401.750 0.000 0.000 0.000 0.000 1 0 0.434 1.000 0.248 1.000 0.248 1.000 105 1 1708100 False 3 3.600 0 70.893 0 1708100 17020 117020 -55 -33
17 9 0 aOe 1507.000 0.000 0 4 1507.000 -96.700 1507.000 96.700 1423.200 48.300 1423.200 -48.300 1507.000 -96.700 0.000 0.000 0.000 0.000 0 0 0.416 1.000 0.251 1.000 0.251 1.000 1 1 1709000 False 3 3.600 0 0.000 0 1709000 17000 117000 -55 -33
17 9 1 FOe 1423.200 145.000 0 6 1423.200 48.300 1507.000 96.700 1507.000 193.300 1423.200 241.700 1339.500 193.300 1339.500 96.700 1423.200 48.300 0 0 0.844 2.000 0.404 1.000 0.397 1.000 3 1 1709010 False 3 3.600 0 5.817 0 1709010 17000 117000 -55 -33
17 9 2 FO 1339.500 290.000 0 6 1339.500 193.300 1423.200 241.700 1423.200 338.400 1339.500 386.700 1255.800 338.400 1255.800 241.700 1339.500 193.300 0 0 0.876 2.000 0.414 1.000 0.405 1.000 5 1 1709020 False 3 3.600 0 12.216 0 1709020 17000 117000 -55 -33
17 9 3 FO 1255.800 435.000 0 6 1255.800 338.400 1339.500 386.700 1339.500 483.400 1255.800 531.700 1172.100 483.400 1172.100 386.700 1255.800 338.400 0 0 0.882 2.000 0.422 1.000 0.411 1.000 6 1 1709030 False 3 3.600 0 19.106 0 1709030 17000 117000 -55 -33
17 9 4 FO 1172.100 580.000 0 6 1172.100 483.400 1255.800 531.700 1255.800 628.400 1172.100 676.700 1088.400 628.400 1088.400 531.700 1172.100 483.400 0 0 0.901 2.000 0.430 1.000 0.416 1.000 7 0 1709040 True 3 3.600 0 26.328 0 1709040 17001 117001 -55 -33
17 9 5 FO 1088.400 725.000 1 6 1088.400 628.400 1172.100 676.700 1172.100 773.400 1088.400 821.700 1004.600 773.400 1004.600 676.700 1088.400 628.400 0 1 0.898 2.000 0.427 1.000 0.414 1.000 8 1 1709050 False 3 3.600 1 33.668 0 1709050 17010 117011 -55 -33
17 9 6 FO 1004.600 870.000 1 6 1004.600 773.400 1088.400 821.700 1088.400 918.400 1004.600 966.700 920.900 918.400 920.900 821.700 1004.600 773.400 0 1 0.884 2.000 0.426 1.000 0.414 1.000 9 1 1709060 False 3 3.600 1 40.893 0 1709060 17010 117010 -55 -33
17 9 7 FO 920.900 1015.100 1 6 920.900 918.400 1004.600 966.700 1004.600 1063.400 920.900 1111.700 837.200 1063.400 837.200 966.700 920.900 918.400 0 1 0.869 2.000 0.415 1.000 0.405 1.000 10 1 1709070 False 3 3.600 1 47.786 0 1709070 17010 117010 -55 -33
17 9 8 FOe 837.200 1160.100 1 6 837.200 1063.400 920.900 1111.700 920.900 1208.400 837.200 1256.700 753.500 1208.400 753.500 1111.700 837.200 1063.400 0 1 0.832 2.000 0.403 1.000 0.397 1.000 11 1 1709080 False 3 3.600 1 54.183 0 1709080 17011 117010 -55 -33
17 9 9 aOe 753.500 1305.100 1 4 837.245 1256.750 669.755 1353.450 669.771 1256.677 753.429 1208.377 837.245 1256.750 0.000 0.000 0.000 0.000 1 0 0.416 1.000 0.251 1.000 0.251 1.000 101 1 1709090 False 3 3.600 0 60.000 0 1709090 17020 117020 -55 -33
17 10 2 aOe 1507.000 290.000 0 4 1507.000 193.300 1507.000 386.700 1423.200 338.400 1423.200 241.700 1507.000 193.300 0.000 0.000 0.000 0.000 0 0 0.434 1.000 0.248 1.000 0.248 1.000 5 1 1710020 False 3 3.600 0 10.893 0 1710020 17000 117000 -55 -33
17 10 3 FOe 1423.200 435.000 0 6 1423.200 338.400 1507.000 386.700 1507.000 483.400 1423.200 531.700 1339.500 483.400 1339.500 386.700 1423.200 338.400 0 0 0.813 2.000 0.397 1.000 0.391 1.000 6 1 1710030 False 3 3.600 0 16.996 0 1710030 17000 117000 -55 -33
17 10 4 FOe 1339.500 580.000 0 6 1339.500 483.400 1423.200 531.700 1423.200 628.400 1339.500 676.700 1255.800 628.400 1255.800 531.700 1339.500 483.400 0 0 0.984 2.000 0.450 1.000 0.450 1.000 7 1 1710040 False 3 3.600 0 23.412 0 1710040 17001 117001 -55 -33
17 10 5 bOe 1255.800 725.000 1 5 1339.500 676.700 1255.800 821.700 1172.100 773.400 1172.100 676.700 1255.800 628.400 1339.500 676.700 0.000 0.000 0 0 0.712 1.000 0.355 1.000 0.355 1.000 7 0 1710050 False 3 3.600 1 29.999 0 1710050 17001 117001 -55 -33
17 10 6 FOe 1172.100 870.000 1 6 1172.100 773.400 1255.800 821.700 1255.800 918.400 1172.100 966.700 1088.400 918.400 1088.400 821.700 1172.100 773.400 0 1 0.968 2.000 0.450 1.000 0.450 1.000 8 1 1710060 False 3 3.600 1 36.585 0 1710060 17010 117011 -55 -33
17 10 7 FOe 1088.400 1015.100 1 6 1088.400 918.400 1172.100 966.700 1172.100 1063.400 1088.400 1111.700 1004.600 1063.400 1004.600 966.700 1088.400 918.400 0 1 0.808 2.000 0.400 1.000 0.394 1.000 9 1 1710070 False 3 3.600 1 43.004 0 1710070 17010 117010 -55 -33
17 10 8 aOe 1004.600 1160.100 1 4 1088.400 1111.700 920.900 1208.400 920.900 1111.700 1004.600 1063.400 1088.400 1111.700 0.000 0.000 0.000 0.000 0 1 0.440 1.000 0.243 1.000 0.243 1.000 10 1 1710080 False 3 3.600 1 49.109 0 1710080 17010 117010 -55 -33
17 11 4 cOe 1507.000 580.000 0 3 1507.000 483.400 1423.200 628.400 1423.200 531.700 1507.000 483.400 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 7 1 1711040 False 3 3.600 0 21.050 0 1711040 17001 117001 -55 -33
17 11 7 cOe 1255.800 1015.100 1 3 1255.800 918.400 1172.100 1063.400 1172.100 966.700 1255.800 918.400 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 8 1 1711070 False 3 3.600 0 38.950 0 1711070 17010 117011 -55 -33
18 1 2 dIe 0.026 290.046 2 5 -83.718 338.396 -83.721 309.991 83.703 309.978 83.705 338.382 0.047 386.682 -83.718 338.396 0.000 0.000 1 1 0.000 0.000 2.197 2.000 2.197 2.000 112 0 1801020 False 3 3.600 6 89.995 1 1801021 18031 -57 -55 -33
18 1 3 FI -83.697 435.032 2 6 -167.513 386.659 -83.718 338.396 -0.039 386.732 -0.018 483.368 -83.763 531.718 -167.442 483.382 -167.513 386.659 1 1 0.000 0.000 2.339 2.000 2.496 2.000 112 0 1801030 False 6 7.200 4 100.890 1 1801031 18031 -57 -55 -33
18 1 4 FI -167.421 580.018 2 6 -251.150 531.595 -167.442 483.382 -83.763 531.718 -83.655 628.305 -167.487 676.705 -251.166 628.368 -251.150 531.595 1 1 0.000 0.000 1.579 2.000 1.583 2.000 112 0 1801040 False 6 7.200 4 106.101 1 1801041 18031 -57 -55 -33
18 1 5 FI -251.145 725.005 2 6 -334.910 676.718 -251.166 628.368 -167.487 676.705 -167.416 773.427 -251.210 821.691 -334.889 773.355 -334.910 676.718 1 1 0.000 0.000 1.273 1.000 1.142 1.000 112 0 1801050 True 6 7.200 4 109.106 1 1801051 18031 -57 -55 -33
18 1 6 FM -334.868 869.991 5 6 -418.634 821.705 -334.889 773.355 -251.210 821.691 -251.139 918.414 -334.934 966.677 -418.613 918.341 -418.634 821.705 1 1 0.000 0.000 0.660 1.000 0.593 1.000 111 1 1801060 False 3 3.600 4 111.052 0 1801060 18031 -57 -55 -33
18 1 7 FM -418.542 1015.064 5 6 -502.358 966.691 -418.613 918.341 -334.934 966.677 -334.863 1063.400 -418.608 1111.750 -502.287 1063.414 -502.358 966.691 1 1 0.000 0.000 0.507 1.000 0.474 1.000 111 0 1801070 True 3 3.600 4 112.408 0 1801070 18031 -57 -55 -33
18 1 8 FO -502.352 1160.100 5 6 -586.081 1111.677 -502.287 1063.414 -418.608 1111.750 -418.587 1208.386 -502.331 1256.736 -586.010 1208.400 -586.081 1111.677 1 1 0.000 0.000 0.430 1.000 0.416 1.000 111 0 1801080 False 3 3.600 4 113.414 0 1801080 18031 -57 -55 -33
18 1 9 FOe -586.076 1305.086 5 6 -669.805 1256.664 -586.010 1208.400 -502.331 1256.736 -502.310 1353.373 -586.142 1401.773 -669.821 1353.436 -669.805 1256.664 1 1 0.000 0.000 0.399 1.000 0.393 1.000 111 0 1801090 False 3 3.600 4 114.183 0 1801090 18031 -57 -55 -33
18 2 0 gIe 334.900 -0.000 6 6 334.900 96.700 310.300 82.500 310.300 -82.500 334.900 -96.700 418.600 -48.300 418.600 48.300 334.900 96.700 0 0 0.000 0.000 3.279 3.000 3.279 3.000 0 0 1802000 False 6 7.200 6 -0.000 1 1802001 18000 -77 -55 -33
18 2 1 dIe 251.200 145.000 1 5 251.200 241.700 226.600 227.500 310.300 82.500 334.900 96.700 334.900 193.300 251.200 241.700 0.000 0.000 0 1 0.000 0.000 2.197 2.000 2.197 2.000 12 0 1802010 False 3 3.600 6 29.995 1 1802011 18011 -77 -55 -33
18 2 2 gIe 167.450 290.032 7 6 83.705 338.382 83.703 309.978 226.597 227.478 251.195 241.682 251.129 338.368 167.471 386.668 83.705 338.382 1 0 0.000 0.000 3.279 3.000 3.279 3.000 100 0 1802020 False 6 7.200 6 60.000 1 1802021 18020 -57 -55 -33
18 2 3 FI 83.726 435.018 1 6 -0.039 386.732 83.705 338.382 167.521 386.755 167.405 483.355 83.797 531.741 -0.018 483.368 -0.039 386.732 1 0 0.000 0.000 2.323 2.000 2.475 2.000 101 0 1802030 False 6 7.200 3 79.106 1 1802031 18020 -57 -55 -33
18 2 4 FI 0.003 580.005 2 6 -83.763 531.718 -0.018 483.368 83.797 531.741 83.682 628.341 0.074 676.727 -83.655 628.305 -83.763 531.718 1 1 0.000 0.000 1.645 2.000 1.654 2.000 105 0 1802040 False 6 7.200 4 90.000 1 1802041 18030 -57 -55 -33
18 2 5 FI -83.721 724.991 2 6 -167.487 676.705 -83.655 628.305 0.074 676.727 0.008 773.414 -83.737 821.764 -167.416 773.427 -167.487 676.705 1 1 0.000 0.000 1.223 1.000 1.243 1.000 105 0 1802050 True 6 7.200 4 96.587 1 1802051 18030 -57 -55 -33
18 2 6 FM -167.395 870.064 5 6 -251.210 821.691 -167.416 773.427 -83.737 821.764 -83.716 918.400 -167.374 966.700 -251.139 918.414 -251.210 821.691 1 1 0.000 0.000 0.714 1.000 0.639 1.000 110 1 1802060 False 3 3.600 4 100.890 0 1802060 18030 -57 -55 -33
18 2 7 FM -251.118 1015.050 5 6 -334.934 966.677 -251.139 918.414 -167.374 966.700 -167.439 1063.386 -251.134 1111.823 -334.863 1063.400 -334.934 966.677 1 1 0.000 0.000 0.539 1.000 0.498 1.000 110 1 1802070 False 3 3.600 4 103.896 0 1802070 18030 -57 -55 -33
18 2 8 FM -334.842 1160.036 5 6 -418.608 1111.750 -334.863 1063.400 -251.134 1111.823 -251.163 1208.373 -334.858 1256.809 -418.587 1208.386 -418.608 1111.750 1 1 0.000 0.000 0.455 1.000 0.435 1.000 110 0 1802080 True 3 3.600 4 106.101 0 1802080 18030 -57 -55 -33
18 2 9 FO -418.652 1305.073 5 6 -502.331 1256.736 -418.587 1208.386 -334.858 1256.809 -334.887 1353.359 -418.495 1401.746 -502.310 1353.373 -502.331 1256.736 1 1 0.000 0.000 0.407 1.000 0.399 1.000 110 0 1802090 False 3 3.600 4 107.786 0 1802090 18030 -57 -55 -33
18 2 10 aOe -502.376 1450.059 5 4 -418.647 1498.482 -586.142 1401.773 -502.310 1353.373 -418.495 1401.746 -418.647 1498.482 0.000 0.000 0.000 0.000 1 1 0.000 0.000 0.241 1.000 0.241 1.000 110 0 1802100 False 3 3.600 4 109.109 0 1802100 18030 -57 -55 -33
18 3 0 FI 502.300 0.000 0 6 418.700 48.300 418.600 -48.400 502.300 -96.700 586.100 -48.300 586.100 48.300 502.300 96.700 418.700 48.300 0 0 0.000 0.000 1.915 2.000 2.027 2.000 0 0 1803000 False 6 7.200 3 0.000 1 1803001 18000 -77 -55 -33
18 3 1 FI 418.600 145.000 0 6 334.900 193.400 334.900 96.700 418.700 48.300 502.300 96.700 502.400 193.300 418.600 241.700 334.900 193.400 0 0 0.000 0.000 2.323 2.000 2.475 2.000 1 0 1803010 False 6 7.200 3 19.106 1 1803011 18000 -77 -55 -33
18 3 2 FI 334.900 290.000 1 6 251.100 338.400 251.200 241.700 334.900 193.400 418.600 241.700 418.600 338.400 334.900 386.700 251.100 338.400 0 1 0.000 0.000 2.339 2.000 2.496 2.000 12 0 1803020 False 6 7.200 4 40.890 1 1803021 18011 -77 -55 -33
18 3 3 FI 251.150 435.005 1 6 167.521 386.755 251.216 338.318 334.895 386.655 334.879 483.427 251.221 531.727 167.405 483.355 167.521 386.755 1 0 0.000 0.000 1.915 2.000 2.027 2.000 100 0 1803030 False 6 7.200 3 60.000 1 1803031 18020 -57 -55 -33
18 3 4 FI 167.426 579.991 1 6 83.797 531.741 167.405 483.355 251.221 531.727 251.155 628.414 167.497 676.714 83.682 628.341 83.797 531.741 1 0 0.000 0.000 1.575 2.000 1.579 2.000 101 0 1803040 False 6 7.200 3 73.898 1 1803041 18020 -57 -55 -33
18 3 5 FI 83.753 725.064 5 6 0.074 676.727 83.682 628.341 167.497 676.714 167.518 773.350 83.687 821.750 0.008 773.414 0.074 676.727 1 1 0.000 0.000 1.240 1.000 1.262 1.000 105 0 1803050 False 6 7.200 3 83.411 1 1803051 18030 -57 -55 -33
18 3 6 FM 0.029 870.050 5 6 -83.737 821.764 0.008 773.414 83.687 821.750 83.708 918.386 0.050 966.686 -83.716 918.400 -83.737 821.764 1 1 0.000 0.000 0.732 1.000 0.655 1.000 109 1 1803060 False 3 3.600 4 89.998 0 1803060 18030 -57 -55 -33
18 3 7 FM -83.695 1015.036 5 6 -167.374 966.700 -83.716 918.400 0.050 966.686 -0.016 1063.373 -83.674 1111.673 -167.439 1063.386 -167.374 966.700 1 1 0.000 0.000 0.556 1.000 0.511 1.000 109 1 1803070 False 3 3.600 4 94.714 0 1803070 18030 -57 -55 -33
18 3 8 FM -167.418 1160.023 5 6 -251.134 1111.823 -167.439 1063.386 -83.674 1111.673 -83.689 1208.446 -167.434 1256.796 -251.163 1208.373 -251.134 1111.823 1 1 0.000 0.000 0.471 1.000 0.447 1.000 109 0 1803080 True 3 3.600 4 98.212 0 1803080 18030 -57 -55 -33
18 3 9 FO -251.142 1305.009 5 6 -334.858 1256.809 -251.163 1208.373 -167.434 1256.796 -167.413 1353.432 -251.071 1401.732 -334.887 1353.359 -334.858 1256.809 1 1 0.000 0.000 0.416 1.000 0.406 1.000 109 0 1803090 False 3 3.600 4 100.893 0 1803090 18030 -57 -55 -33
18 3 10 bOe -334.902 1450.132 5 5 -251.137 1498.418 -418.647 1498.482 -418.495 1401.746 -334.887 1353.359 -251.071 1401.732 -251.137 1498.418 0.000 0.000 1 1 0.000 0.000 0.346 1.000 0.346 1.000 109 0 1803100 False 3 3.600 4 103.004 0 1803100 18030 -57 -55 -33
18 4 0 FI 669.800 -0.000 0 6 586.100 48.300 586.100 -48.300 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.100 48.300 0 0 0.000 0.000 1.375 2.000 1.397 2.000 0 0 1804000 True 6 7.200 3 -0.000 1 1804001 18000 -77 -55 -33
18 4 1 FI 586.000 145.000 0 6 502.400 193.300 502.300 96.700 586.100 48.300 669.800 96.700 669.800 193.300 586.000 241.700 502.400 193.300 0 0 0.000 0.000 1.575 2.000 1.579 2.000 1 0 1804010 False 6 7.200 3 13.898 1 1804011 18000 -77 -55 -33
18 4 2 FI 502.300 290.000 1 6 418.600 338.400 418.600 241.700 502.400 193.300 586.000 241.700 586.100 338.300 502.300 386.600 418.600 338.400 0 1 0.000 0.000 1.645 2.000 1.654 2.000 5 0 1804020 False 6 7.200 4 30.000 1 1804021 18010 -77 -55 -33
18 4 3 FI 418.600 435.000 1 6 334.800 483.300 334.900 386.700 418.600 338.400 502.300 386.600 502.300 483.400 418.600 531.700 334.800 483.300 0 1 0.000 0.000 1.579 2.000 1.583 2.000 12 0 1804030 False 6 7.200 4 46.101 1 1804031 18011 -77 -55 -33
18 4 4 FI 334.900 580.064 1 6 251.221 531.727 334.879 483.427 418.645 531.714 418.579 628.400 334.921 676.700 251.155 628.414 251.221 531.727 1 0 0.000 0.000 1.375 2.000 1.397 2.000 100 0 1804040 True 6 7.200 3 60.000 1 1804041 18020 -57 -55 -33
18 4 5 FI 251.176 725.050 1 6 167.497 676.714 251.155 628.414 334.921 676.700 334.855 773.386 251.197 821.686 167.518 773.350 167.497 676.714 1 0 0.000 0.000 1.280 2.000 1.149 1.000 101 0 1804050 True 6 7.200 3 70.893 1 1804051 18020 -57 -55 -33
18 4 6 FM 167.453 870.036 4 6 83.687 821.750 167.518 773.350 251.197 821.686 251.132 918.373 167.437 966.809 83.708 918.386 83.687 821.750 1 0 0.000 0.000 0.715 1.000 0.640 1.000 104 1 1804060 False 3 3.600 3 79.106 0 1804060 18020 -57 -55 -33
18 4 7 FM 83.729 1015.023 4 6 0.050 966.686 83.708 918.386 167.437 966.809 167.408 1063.359 83.800 1111.746 -0.016 1063.373 0.050 966.686 1 0 0.000 0.000 0.563 1.000 0.516 1.000 106 0 1804070 True 3 3.600 3 85.284 0 1804070 18020 -57 -55 -33
18 4 8 FM 0.005 1160.009 5 6 -83.674 1111.673 -0.016 1063.373 83.800 1111.746 83.684 1208.345 -0.010 1256.782 -83.689 1208.446 -83.674 1111.673 1 0 0.000 0.000 0.474 1.000 0.449 1.000 108 0 1804080 True 3 3.600 4 90.000 0 1804080 18021 -57 -55 -33
18 4 9 FO -83.668 1305.082 5 6 -167.434 1256.796 -83.689 1208.446 -0.010 1256.782 0.011 1353.418 -83.734 1401.768 -167.413 1353.432 -167.434 1256.796 1 0 0.000 0.000 0.418 1.000 0.408 1.000 108 0 1804090 False 3 3.600 4 93.668 0 1804090 18021 -57 -55 -33
18 4 10 bOe -167.392 1450.068 5 5 -83.713 1498.405 -251.137 1498.418 -251.071 1401.732 -167.413 1353.432 -83.734 1401.768 -83.713 1498.405 0.000 0.000 1 0 0.000 0.000 0.348 1.000 0.348 1.000 108 0 1804100 False 3 3.600 4 96.585 0 1804100 18021 -57 -55 -33
18 5 0 FM 837.200 -0.000 3 6 753.500 48.300 753.500 -48.300 837.200 -96.700 920.900 -48.300 920.900 48.300 837.200 96.700 753.500 48.300 0 0 0.000 0.000 0.777 1.000 0.699 1.000 2 1 1805000 False 3 3.600 3 -0.000 0 1805000 18000 -77 -55 -33
18 5 1 FI 753.500 145.000 0 6 669.800 193.300 669.800 96.700 753.500 48.300 837.200 96.700 837.200 193.300 753.500 241.600 669.800 193.300 0 0 0.000 0.000 1.280 2.000 1.149 1.000 1 0 1805010 True 6 7.200 3 10.893 1 1805011 18000 -77 -55 -33
18 5 2 FI 669.800 290.000 4 6 586.100 338.300 586.000 241.700 669.800 193.300 753.500 241.600 753.500 338.400 669.800 386.700 586.100 338.300 0 1 0.000 0.000 1.240 1.000 1.262 1.000 5 0 1805020 False 6 7.200 3 23.411 1 1805021 18010 -77 -55 -33
18 5 3 FI 586.000 435.000 1 6 502.300 483.400 502.300 386.600 586.100 338.300 669.800 386.700 669.800 483.400 586.100 531.700 502.300 483.400 0 1 0.000 0.000 1.223 1.000 1.243 1.000 5 0 1805030 True 6 7.200 4 36.587 1 1805031 18010 -77 -55 -33
18 5 4 FI 502.300 580.000 1 6 418.600 628.400 418.600 531.700 502.300 483.400 586.100 531.700 586.000 628.400 502.300 676.700 418.600 628.400 0 1 0.000 0.000 1.273 1.000 1.142 1.000 12 0 1805040 True 6 7.200 4 49.106 1 1805041 18011 -77 -55 -33
18 5 5 FM 418.600 725.036 4 6 334.921 676.700 418.579 628.400 502.345 676.686 502.279 773.373 418.621 821.673 334.855 773.386 334.921 676.700 1 0 0.000 0.000 0.777 1.000 0.699 1.000 102 1 1805050 False 3 3.600 3 60.000 0 1805050 18020 -57 -55 -33
18 5 6 FM 334.876 870.023 4 6 251.197 821.686 334.855 773.386 418.621 821.673 418.642 918.309 334.861 966.796 251.132 918.373 251.197 821.686 1 0 0.000 0.000 0.656 1.000 0.590 1.000 103 1 1805060 False 3 3.600 3 68.948 0 1805060 18020 -57 -55 -33
18 5 7 FM 251.153 1015.009 4 6 167.437 966.809 251.132 918.373 334.861 966.796 334.882 1063.432 251.224 1111.732 167.408 1063.359 167.437 966.809 1 0 0.000 0.000 0.542 1.000 0.500 1.000 104 1 1805070 False 3 3.600 3 76.102 0 1805070 18020 -57 -55 -33
18 5 8 FM 167.479 1160.082 4 6 83.800 1111.746 167.408 1063.359 251.224 1111.732 251.158 1208.418 167.500 1256.718 83.684 1208.345 83.800 1111.746 1 0 0.000 0.000 0.469 1.000 0.445 1.000 106 0 1805080 False 3 3.600 3 81.785 0 1805080 18020 -57 -55 -33
18 5 9 FO 83.755 1305.068 4 6 -0.010 1256.782 83.684 1208.345 167.500 1256.718 167.434 1353.405 83.690 1401.755 0.011 1353.418 -0.010 1256.782 1 0 0.000 0.000 0.421 1.000 0.410 1.000 107 0 1805090 True 3 3.600 3 86.328 0 1805090 18021 -57 -55 -33
18 5 10 bOe 0.032 1450.055 1 5 83.711 1498.391 -83.713 1498.405 -83.734 1401.768 0.011 1353.418 83.690 1401.755 83.711 1498.391 0.000 0.000 1 0 0.000 0.000 0.350 1.000 0.350 1.000 107 0 1805100 False 3 3.600 4 89.999 0 1805100 18021 -57 -55 -33
18 6 0 FM 1004.600 -0.000 3 6 920.900 48.300 920.900 -48.300 1004.700 -96.700 1088.300 -48.300 1088.400 48.300 1004.600 96.600 920.900 48.300 0 0 0.000 0.000 0.576 1.000 0.527 1.000 2 1 1806000 False 3 3.600 3 -0.000 0 1806000 18000 -77 -55 -33
18 6 1 FM 920.900 145.000 3 6 837.200 193.300 837.200 96.700 920.900 48.300 1004.600 96.600 1004.700 193.400 920.900 241.700 837.200 193.300 0 0 0.000 0.000 0.656 1.000 0.590 1.000 3 1 1806010 False 3 3.600 3 8.948 0 1806010 18000 -77 -55 -33
