plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd
34 12 6 aOe 1507.00000 773.40000 2 4 1590.70000 821.70000 1423.20000 725.00000 1507.00000 676.70000 1590.70000 725.00000 1590.70000 821.70000 0.00000 0.00000 0.00000 0.00000 0 0 0.35300 1.00000 0.22200 1.00000 0.22200 1.00000
34 2 3 aIe 83.70000 338.40000 4 4 -0.00000 386.70000 167.40000 290.00000 167.40000 386.70000 83.70000 435.00000 -0.00000 386.70000 0.00000 0.00000 0.00000 0.00000 1 0 0.98500 2.00000 1.16100 1.00000 1.16100 1.00000
34 1 3 aIe -83.70000 338.40000 5 4 -167.40000 290.00000 0.00000 386.70000 -83.70000 435.00000 -167.40000 386.70000 -167.40000 290.00000 0.00000 0.00000 0.00000 0.00000 0 1 0.96200 1.00000 1.17200 1.00000 1.17200 1.00000
34 3 2 bIe 334.90000 193.30000 4 5 251.20000 241.70000 334.90000 96.70000 418.60000 145.00000 418.60000 241.70000 334.90000 290.00000 251.20000 241.70000 0.00000 0.00000 0 1 1.28500 2.00000 1.58300 2.00000 1.58300 2.00000
34 10 12 aOe 669.80000 1643.40000 1 4 753.50000 1595.10000 586.00000 1691.80000 586.00000 1595.10000 669.80000 1546.70000 753.50000 1595.10000 0.00000 0.00000 0.00000 0.00000 1 0 0.00000 0.00000 0.21600 1.00000 0.21600 1.00000
34 9 12 bOe 502.30000 1643.40000 2 5 586.00000 1691.80000 418.60000 1691.80000 418.60000 1595.10000 502.30000 1546.70000 586.00000 1595.10000 586.00000 1691.80000 0.00000 0.00000 1 0 0.65500 1.00000 0.31700 1.00000 0.31700 1.00000
34 8 13 cOe 251.20000 1788.40000 1 3 334.90000 1740.10000 167.40000 1740.10000 251.20000 1691.80000 334.90000 1740.10000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
34 5 13 cOe -251.20000 1788.40000 1 3 -167.40000 1740.10000 -334.90000 1740.10000 -251.20000 1691.80000 -167.40000 1740.10000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
34 3 12 bOe -502.30000 1643.40000 2 5 -418.60000 1691.80000 -586.00000 1691.80000 -586.00000 1595.10000 -502.30000 1546.70000 -418.60000 1595.10000 -418.60000 1691.80000 0.00000 0.00000 0 1 0.65800 1.00000 0.31700 1.00000 0.31700 1.00000
34 2 12 aOe -669.80000 1643.40000 2 4 -586.00000 1691.80000 -753.50000 1595.10000 -669.80000 1546.70000 -586.00000 1595.10000 -586.00000 1691.80000 0.00000 0.00000 0.00000 0.00000 0 1 0.00000 0.00000 0.21600 1.00000 0.21600 1.00000
34 12 10 cOe 1172.10000 1353.40000 0 3 1172.10000 1256.70000 1088.40000 1401.70000 1088.40000 1305.10000 1172.10000 1256.70000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 1 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
34 12 9 dOe 1255.80000 1208.40000 0 5 1255.80000 1111.70000 1297.70000 1135.90000 1213.90000 1280.90000 1172.10000 1256.70000 1172.10000 1160.10000 1255.80000 1111.70000 0.00000 0.00000 0 1 0.00000 0.00000 0.22000 1.00000 0.22000 1.00000
34 12 8 bOe 1339.50000 1063.40000 1 5 1423.30000 1015.10000 1339.50000 1160.10000 1255.80000 1111.70000 1255.80000 1015.10000 1339.50000 966.70000 1423.30000 1015.10000 0.00000 0.00000 0 1 0.00000 0.00000 0.31800 1.00000 0.31800 1.00000
34 12 5 bOe 1590.70000 628.40000 1 5 1674.40000 580.00000 1590.70000 725.00000 1507.00000 676.70000 1507.00000 580.00000 1590.70000 531.70000 1674.40000 580.00000 0.00000 0.00000 0 0 0.62200 1.00000 0.31700 1.00000 0.31700 1.00000
34 12 4 dOe 1674.40000 483.40000 0 5 1674.40000 386.70000 1716.30000 410.90000 1632.50000 555.90000 1590.70000 531.70000 1590.70000 435.00000 1674.40000 386.70000 0.00000 0.00000 0 0 0.49000 1.00000 0.22000 1.00000 0.22000 1.00000
34 12 3 cOe 1758.10000 338.40000 0 3 1758.10000 241.70000 1674.40000 386.70000 1674.40000 290.00000 1758.10000 241.70000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
35 3 0 FI 502.30000 96.70000 0 6 502.30000 0.00000 586.00000 48.30000 586.00000 145.00000 502.30000 193.30000 418.60000 145.00000 418.60000 48.30000 502.30000 0.00000 0 0 1.00600 2.00000 1.19700 1.00000 1.21600 1.00000
35 4 0 FI 669.80000 96.70000 0 6 669.80000 0.00000 753.50000 48.30000 753.50000 145.00000 669.80000 193.30000 586.00000 145.00000 586.00000 48.30000 669.80000 0.00000 0 0 0.83600 2.00000 0.91300 1.00000 0.86100 1.00000
35 5 0 FM 837.20000 96.70000 0 6 837.20000 0.00000 920.90000 48.30000 920.90000 145.00000 837.20000 193.30000 753.50000 145.00000 753.50000 48.30000 837.20000 0.00000 0 0 0.77200 2.00000 0.46300 1.00000 0.44200 1.00000
35 6 0 FO 1004.60000 96.70000 0 6 1004.60000 0.00000 1088.40000 48.30000 1088.40000 145.00000 1004.60000 193.30000 920.90000 145.00000 920.90000 48.30000 1004.60000 0.00000 0 0 0.72000 2.00000 0.40000 1.00000 0.39500 1.00000
35 7 0 FO 1172.10000 96.70000 0 6 1172.10000 0.00000 1255.80000 48.30000 1255.80000 145.00000 1172.10000 193.30000 1088.40000 145.00000 1088.40000 48.30000 1172.10000 0.00000 0 0 0.69000 2.00000 0.38000 1.00000 0.37800 1.00000
35 8 0 FO 1339.50000 96.70000 0 6 1339.50000 0.00000 1423.20000 48.30000 1423.20000 145.00000 1339.50000 193.30000 1255.80000 145.00000 1255.80000 48.30000 1339.50000 0.00000 0 0 0.67800 2.00000 0.37100 1.00000 0.37000 1.00000
35 9 0 FO 1507.00000 96.70000 0 6 1507.00000 0.00000 1590.70000 48.30000 1590.70000 145.00000 1507.00000 193.30000 1423.20000 145.00000 1423.20000 48.30000 1507.00000 0.00000 0 0 0.66000 2.00000 0.36600 1.00000 0.36500 1.00000
35 10 0 FOe 1674.40000 96.70000 0 6 1674.40000 0.00000 1758.10000 48.30000 1758.10000 145.00000 1674.40000 193.30000 1590.70000 145.00000 1590.70000 48.30000 1674.40000 0.00000 0 0 0.77200 2.00000 0.41200 1.00000 0.41200 1.00000
35 3 1 FI 418.60000 241.70000 0 6 418.60000 145.00000 502.30000 193.30000 502.30000 290.00000 418.60000 338.40000 334.90000 290.00000 334.90000 193.30000 418.60000 145.00000 0 0 1.06400 2.00000 1.28000 1.00000 1.30200 2.00000
35 4 1 FI 586.00000 241.70000 0 6 586.00000 145.00000 669.80000 193.30000 669.80000 290.00000 586.00000 338.40000 502.30000 290.00000 502.30000 193.30000 586.00000 145.00000 0 0 0.86500 2.00000 0.98700 1.00000 0.92000 1.00000
35 5 1 F 753.50000 241.70000 0 6 753.50000 145.00000 837.20000 193.30000 837.20000 290.00000 753.50000 338.40000 669.80000 290.00000 669.80000 193.30000 753.50000 145.00000 0 0 0.78100 2.00000 0.77700 1.00000 0.75100 1.00000
35 6 1 FM 920.90000 241.70000 0 6 920.90000 145.00000 1004.60000 193.30000 1004.60000 290.00000 920.90000 338.40000 837.20000 290.00000 837.20000 193.30000 920.90000 145.00000 0 0 0.73500 2.00000 0.41700 1.00000 0.40700 1.00000
35 7 1 FO 1088.40000 241.70000 0 6 1088.40000 145.00000 1172.10000 193.30000 1172.10000 290.00000 1088.40000 338.40000 1004.60000 290.00000 1004.60000 193.30000 1088.40000 145.00000 0 0 0.69400 2.00000 0.38500 1.00000 0.38200 1.00000
35 8 1 FO 1255.80000 241.70000 0 6 1255.80000 145.00000 1339.50000 193.30000 1339.50000 290.00000 1255.80000 338.40000 1172.10000 290.00000 1172.10000 193.30000 1255.80000 145.00000 0 0 0.68500 2.00000 0.37400 1.00000 0.37300 1.00000
35 9 1 FO 1423.20000 241.70000 0 6 1423.20000 145.00000 1507.00000 193.30000 1507.00000 290.00000 1423.20000 338.40000 1339.50000 290.00000 1339.50000 193.30000 1423.20000 145.00000 0 0 0.66400 2.00000 0.36900 1.00000 0.36800 1.00000
35 10 1 FO 1590.70000 241.70000 0 6 1590.70000 145.00000 1674.40000 193.30000 1674.40000 290.00000 1590.70000 338.40000 1507.00000 290.00000 1507.00000 193.30000 1590.70000 145.00000 0 0 0.66000 2.00000 0.36500 1.00000 0.36500 1.00000
35 11 1 FOe 1758.10000 241.70000 0 6 1758.10000 145.00000 1841.80000 193.30000 1841.80000 290.00000 1758.10000 338.40000 1674.40000 290.00000 1674.40000 193.30000 1758.10000 145.00000 0 0 0.66500 2.00000 0.36600 1.00000 0.36600 1.00000
35 0 2 FIe -167.40000 386.70000 2 6 -167.40000 290.00000 -83.70000 338.40000 -83.70000 435.00000 -167.40000 483.40000 -251.20000 435.00000 -251.20000 338.40000 -167.40000 290.00000 0 1 1.25100 2.00000 1.59600 2.00000 1.61500 2.00000
35 2 2 FIe 167.40000 386.70000 1 6 167.40000 290.00000 251.20000 338.40000 251.20000 435.00000 167.40000 483.40000 83.70000 435.00000 83.70000 338.40000 167.40000 290.00000 1 0 1.24000 2.00000 1.59800 2.00000 1.61600 2.00000
35 3 2 FI 334.90000 386.70000 1 6 334.90000 290.00000 418.60000 338.40000 418.60000 435.00000 334.90000 483.40000 251.20000 435.00000 251.20000 338.40000 334.90000 290.00000 0 1 1.01200 2.00000 1.18000 1.00000 1.19800 1.00000
35 4 2 FMI 502.30000 386.70000 0 6 502.30000 290.00000 586.00000 338.40000 586.00000 435.00000 502.30000 483.40000 418.60000 435.00000 418.60000 338.40000 502.30000 290.00000 0 1 0.86400 2.00000 0.69300 1.00000 0.63000 1.00000
35 5 2 FM 669.80000 386.70000 0 6 669.80000 290.00000 753.50000 338.40000 753.50000 435.00000 669.80000 483.40000 586.00000 435.00000 586.00000 338.40000 669.80000 290.00000 0 0 0.79300 2.00000 0.51500 1.00000 0.48400 1.00000
35 6 2 FM 837.20000 386.70000 0 6 837.20000 290.00000 920.90000 338.40000 920.90000 435.00000 837.20000 483.40000 753.50000 435.00000 753.50000 338.40000 837.20000 290.00000 0 0 0.73400 2.00000 0.42600 1.00000 0.41400 1.00000
35 7 2 FO 1004.60000 386.70000 0 6 1004.60000 290.00000 1088.40000 338.40000 1088.40000 435.00000 1004.60000 483.40000 920.90000 435.00000 920.90000 338.40000 1004.60000 290.00000 0 0 0.70500 2.00000 0.38800 1.00000 0.38500 1.00000
35 8 2 FO 1172.10000 386.70000 0 6 1172.10000 290.00000 1255.80000 338.40000 1255.80000 435.00000 1172.10000 483.40000 1088.40000 435.00000 1088.40000 338.40000 1172.10000 290.00000 0 0 0.68100 2.00000 0.37700 1.00000 0.37500 1.00000
35 9 2 FO 1339.50000 386.70000 0 6 1339.50000 290.00000 1423.20000 338.40000 1423.20000 435.00000 1339.50000 483.40000 1255.80000 435.00000 1255.80000 338.40000 1339.50000 290.00000 0 0 0.66700 2.00000 0.37000 1.00000 0.36900 1.00000
35 10 2 FO 1507.00000 386.70000 0 6 1507.00000 290.00000 1590.70000 338.40000 1590.70000 435.00000 1507.00000 483.40000 1423.20000 435.00000 1423.20000 338.40000 1507.00000 290.00000 0 0 0.66200 2.00000 0.36600 1.00000 0.36500 1.00000
35 11 2 FO 1674.40000 386.70000 0 6 1674.40000 290.00000 1758.10000 338.40000 1758.10000 435.00000 1674.40000 483.40000 1590.70000 435.00000 1590.70000 338.40000 1674.40000 290.00000 0 0 0.77400 2.00000 0.41300 1.00000 0.41300 1.00000
35 0 3 FI -251.20000 531.70000 2 6 -251.20000 435.00000 -167.40000 483.40000 -167.40000 580.00000 -251.20000 628.40000 -334.90000 580.00000 -334.90000 483.40000 -251.20000 435.00000 0 1 0.89300 2.00000 1.10200 1.00000 1.01500 1.00000
35 1 3 FI -83.70000 531.70000 1 6 -83.70000 435.00000 0.00000 483.40000 0.00000 580.00000 -83.70000 628.40000 -167.40000 580.00000 -167.40000 483.40000 -83.70000 435.00000 0 1 0.94300 2.00000 1.28500 2.00000 1.17200 1.00000
35 2 3 FI 83.70000 531.70000 1 6 83.70000 435.00000 167.40000 483.40000 167.40000 580.00000 83.70000 628.40000 0.00000 580.00000 0.00000 483.40000 83.70000 435.00000 1 0 0.97200 2.00000 1.12300 1.00000 1.13700 1.00000
35 3 3 FI 251.20000 531.70000 1 6 251.20000 435.00000 334.90000 483.40000 334.90000 580.00000 251.20000 628.40000 167.40000 580.00000 167.40000 483.40000 251.20000 435.00000 1 0 0.88700 2.00000 1.10600 1.00000 1.01800 1.00000
35 4 3 FI 418.60000 531.70000 1 6 418.60000 435.00000 502.30000 483.40000 502.30000 580.00000 418.60000 628.40000 334.90000 580.00000 334.90000 483.40000 418.60000 435.00000 0 1 0.83400 2.00000 0.91100 1.00000 0.85800 1.00000
35 5 3 FM 586.00000 531.70000 1 6 586.00000 435.00000 669.80000 483.40000 669.80000 580.00000 586.00000 628.40000 502.30000 580.00000 502.30000 483.40000 586.00000 435.00000 0 1 0.78900 2.00000 0.49200 1.00000 0.46600 1.00000
35 6 3 FM 753.50000 531.70000 1 6 753.50000 435.00000 837.20000 483.40000 837.20000 580.00000 753.50000 628.40000 669.80000 580.00000 669.80000 483.40000 753.50000 435.00000 0 1 0.74000 2.00000 0.42600 1.00000 0.41400 1.00000
35 7 3 FO 920.90000 531.70000 0 6 920.90000 435.00000 1004.60000 483.40000 1004.60000 580.00000 920.90000 628.40000 837.20000 580.00000 837.20000 483.40000 920.90000 435.00000 0 0 0.70700 2.00000 0.38700 1.00000 0.38400 1.00000
35 8 3 FO 1088.40000 531.70000 0 6 1088.40000 435.00000 1172.10000 483.40000 1172.10000 580.00000 1088.40000 628.40000 1004.60000 580.00000 1004.60000 483.40000 1088.40000 435.00000 0 0 0.68300 2.00000 0.37700 1.00000 0.37600 1.00000
35 9 3 FO 1255.80000 531.70000 0 6 1255.80000 435.00000 1339.50000 483.40000 1339.50000 580.00000 1255.80000 628.40000 1172.10000 580.00000 1172.10000 483.40000 1255.80000 435.00000 0 0 0.67000 2.00000 0.37000 1.00000 0.36900 1.00000
35 10 3 FO 1423.20000 531.70000 0 6 1423.20000 435.00000 1507.00000 483.40000 1507.00000 580.00000 1423.20000 628.40000 1339.50000 580.00000 1339.50000 483.40000 1423.20000 435.00000 0 0 0.66300 2.00000 0.36700 1.00000 0.36600 1.00000
35 11 3 FO 1590.70000 531.70000 0 6 1590.70000 435.00000 1674.40000 483.40000 1674.40000 580.00000 1590.70000 628.40000 1507.00000 580.00000 1507.00000 483.40000 1590.70000 435.00000 0 0 0.66000 2.00000 0.36500 1.00000 0.36400 1.00000
35 0 4 F -334.90000 676.70000 2 6 -334.90000 580.00000 -251.20000 628.40000 -251.20000 725.00000 -334.90000 773.40000 -418.60000 725.00000 -418.60000 628.40000 -334.90000 580.00000 0 1 0.80100 2.00000 0.81800 1.00000 0.78500 1.00000
35 1 4 FI -167.40000 676.70000 2 6 -167.40000 580.00000 -83.70000 628.40000 -83.70000 725.00000 -167.40000 773.40000 -251.20000 725.00000 -251.20000 628.40000 -167.40000 580.00000 0 1 0.82600 2.00000 0.88200 1.00000 0.83600 1.00000
35 2 4 FI 0.00000 676.70000 1 6 0.00000 580.00000 83.70000 628.40000 83.70000 725.00000 0.00000 773.40000 -83.70000 725.00000 -83.70000 628.40000 0.00000 580.00000 1 1 0.83100 2.00000 0.90600 1.00000 0.85500 1.00000
35 3 4 FI 167.40000 676.70000 1 6 167.40000 580.00000 251.20000 628.40000 251.20000 725.00000 167.40000 773.40000 83.70000 725.00000 83.70000 628.40000 167.40000 580.00000 1 0 0.82500 2.00000 0.88100 1.00000 0.83500 1.00000
35 4 4 F 334.90000 676.70000 1 6 334.90000 580.00000 418.60000 628.40000 418.60000 725.00000 334.90000 773.40000 251.20000 725.00000 251.20000 628.40000 334.90000 580.00000 1 0 0.80700 2.00000 0.81300 1.00000 0.77900 1.00000
35 5 4 FM 502.30000 676.70000 1 6 502.30000 580.00000 586.00000 628.40000 586.00000 725.00000 502.30000 773.40000 418.60000 725.00000 418.60000 628.40000 502.30000 580.00000 0 1 0.76000 2.00000 0.46000 1.00000 0.44000 1.00000
35 6 4 FM 669.80000 676.70000 1 6 669.80000 580.00000 753.50000 628.40000 753.50000 725.00000 669.80000 773.40000 586.00000 725.00000 586.00000 628.40000 669.80000 580.00000 0 1 0.73100 2.00000 0.41200 1.00000 0.40300 1.00000
35 7 4 FO 837.20000 676.70000 1 6 837.20000 580.00000 920.90000 628.40000 920.90000 725.00000 837.20000 773.40000 753.50000 725.00000 753.50000 628.40000 837.20000 580.00000 0 1 0.70800 2.00000 0.38900 1.00000 0.38500 1.00000
35 8 4 FO 1004.60000 676.70000 1 6 1004.60000 580.00000 1088.40000 628.40000 1088.40000 725.00000 1004.60000 773.40000 920.90000 725.00000 920.90000 628.40000 1004.60000 580.00000 0 1 0.69200 2.00000 0.37700 1.00000 0.37500 1.00000
35 9 4 FO 1172.10000 676.70000 0 6 1172.10000 580.00000 1255.80000 628.40000 1255.80000 725.00000 1172.10000 773.40000 1088.40000 725.00000 1088.40000 628.40000 1172.10000 580.00000 0 0 0.67700 2.00000 0.37000 1.00000 0.36900 1.00000
35 10 4 FO 1339.50000 676.70000 0 6 1339.50000 580.00000 1423.20000 628.40000 1423.20000 725.00000 1339.50000 773.40000 1255.80000 725.00000 1255.80000 628.40000 1339.50000 580.00000 0 0 0.66500 2.00000 0.36700 1.00000 0.36600 1.00000
35 11 4 FO 1507.00000 676.70000 0 6 1507.00000 580.00000 1590.70000 628.40000 1590.70000 725.00000 1507.00000 773.40000 1423.20000 725.00000 1423.20000 628.40000 1507.00000 580.00000 0 0 0.77700 2.00000 0.41300 1.00000 0.41300 1.00000
35 0 5 FM -418.60000 821.70000 2 6 -418.60000 725.00000 -334.90000 773.40000 -334.90000 870.00000 -418.60000 918.40000 -502.30000 870.00000 -502.30000 773.40000 -418.60000 725.00000 0 1 0.73600 2.00000 0.42300 1.00000 0.41200 1.00000
35 1 5 FM -251.20000 821.70000 2 6 -251.20000 725.00000 -167.40000 773.40000 -167.40000 870.00000 -251.20000 918.40000 -334.90000 870.00000 -334.90000 773.40000 -251.20000 725.00000 0 1 0.76000 2.00000 0.45400 1.00000 0.43600 1.00000
35 2 5 FM -83.70000 821.70000 1 6 -83.70000 725.00000 0.00000 773.40000 0.00000 870.00000 -83.70000 918.40000 -167.40000 870.00000 -167.40000 773.40000 -83.70000 725.00000 0 1 0.76300 2.00000 0.46700 1.00000 0.44500 1.00000
35 3 5 FM 83.70000 821.70000 1 6 83.70000 725.00000 167.40000 773.40000 167.40000 870.00000 83.70000 918.40000 0.00000 870.00000 0.00000 773.40000 83.70000 725.00000 1 0 0.76800 2.00000 0.46700 1.00000 0.44600 1.00000
35 4 5 FM 251.20000 821.70000 1 6 251.20000 725.00000 334.90000 773.40000 334.90000 870.00000 251.20000 918.40000 167.40000 870.00000 167.40000 773.40000 251.20000 725.00000 1 0 0.77100 2.00000 0.45300 1.00000 0.43500 1.00000
35 5 5 FM 418.60000 821.70000 1 6 418.60000 725.00000 502.30000 773.40000 502.30000 870.00000 418.60000 918.40000 334.90000 870.00000 334.90000 773.40000 418.60000 725.00000 1 0 0.73700 2.00000 0.43000 1.00000 0.41700 1.00000
35 6 5 FO 586.00000 821.70000 1 6 586.00000 725.00000 669.80000 773.40000 669.80000 870.00000 586.00000 918.40000 502.30000 870.00000 502.30000 773.40000 586.00000 725.00000 0 1 0.71300 2.00000 0.40100 1.00000 0.39500 1.00000
35 7 5 FO 753.50000 821.70000 1 6 753.50000 725.00000 837.20000 773.40000 837.20000 870.00000 753.50000 918.40000 669.80000 870.00000 669.80000 773.40000 753.50000 725.00000 0 1 0.69700 2.00000 0.38600 1.00000 0.38300 1.00000
35 8 5 FO 920.90000 821.70000 1 6 920.90000 725.00000 1004.60000 773.40000 1004.60000 870.00000 920.90000 918.40000 837.20000 870.00000 837.20000 773.40000 920.90000 725.00000 0 1 0.68600 2.00000 0.37600 1.00000 0.37500 1.00000
35 9 5 FO 1088.40000 821.70000 1 6 1088.40000 725.00000 1172.10000 773.40000 1172.10000 870.00000 1088.40000 918.40000 1004.60000 870.00000 1004.60000 773.40000 1088.40000 725.00000 0 1 0.67800 2.00000 0.37100 1.00000 0.37000 1.00000
35 10 5 FO 1255.80000 821.70000 1 6 1255.80000 725.00000 1339.50000 773.40000 1339.50000 870.00000 1255.80000 918.40000 1172.10000 870.00000 1172.10000 773.40000 1255.80000 725.00000 0 1 0.66500 2.00000 0.36700 1.00000 0.36600 1.00000
35 11 5 bOe 1423.20000 821.70000 1 5 1507.00000 773.40000 1423.20000 918.40000 1339.50000 870.00000 1339.50000 773.40000 1423.20000 725.00000 1507.00000 773.40000 0.00000 0.00000 0 0 0.56100 1.00000 0.31600 1.00000 0.31600 1.00000
35 0 6 FO -502.30000 966.70000 2 6 -502.30000 870.00000 -418.60000 918.40000 -418.60000 1015.10000 -502.30000 1063.40000 -586.00000 1015.10000 -586.00000 918.40000 -502.30000 870.00000 0 1 0.70100 2.00000 0.38700 1.00000 0.38400 1.00000
35 1 6 FO -334.90000 966.70000 2 6 -334.90000 870.00000 -251.20000 918.40000 -251.20000 1015.10000 -334.90000 1063.40000 -418.60000 1015.10000 -418.60000 918.40000 -334.90000 870.00000 0 1 0.71400 2.00000 0.39700 1.00000 0.39200 1.00000
35 2 6 FO -167.40000 966.70000 2 6 -167.40000 870.00000 -83.70000 918.40000 -83.70000 1015.10000 -167.40000 1063.40000 -251.20000 1015.10000 -251.20000 918.40000 -167.40000 870.00000 0 1 0.72300 2.00000 0.40400 1.00000 0.39700 1.00000
35 3 6 FM 0.00000 966.70000 1 6 0.00000 870.00000 83.70000 918.40000 83.70000 1015.10000 0.00000 1063.40000 -83.70000 1015.10000 -83.70000 918.40000 0.00000 870.00000 1 0 0.72200 2.00000 0.40700 1.00000 0.40000 1.00000
35 4 6 FO 167.40000 966.70000 1 6 167.40000 870.00000 251.20000 918.40000 251.20000 1015.10000 167.40000 1063.40000 83.70000 1015.10000 83.70000 918.40000 167.40000 870.00000 1 0 0.72500 2.00000 0.40500 1.00000 0.39800 1.00000
35 5 6 FO 334.90000 966.70000 1 6 334.90000 870.00000 418.60000 918.40000 418.60000 1015.10000 334.90000 1063.40000 251.20000 1015.10000 251.20000 918.40000 334.90000 870.00000 1 0 0.71900 2.00000 0.39800 1.00000 0.39300 1.00000
35 6 6 FO 502.30000 966.70000 1 6 502.30000 870.00000 586.00000 918.40000 586.00000 1015.10000 502.30000 1063.40000 418.60000 1015.10000 418.60000 918.40000 502.30000 870.00000 1 0 0.70300 2.00000 0.38700 1.00000 0.38400 1.00000
35 7 6 FO 669.80000 966.70000 1 6 669.80000 870.00000 753.50000 918.40000 753.50000 1015.10000 669.80000 1063.40000 586.00000 1015.10000 586.00000 918.40000 669.80000 870.00000 0 1 0.68500 2.00000 0.38000 1.00000 0.37800 1.00000
35 8 6 FO 837.20000 966.70000 1 6 837.20000 870.00000 920.90000 918.40000 920.90000 1015.10000 837.20000 1063.40000 753.50000 1015.10000 753.50000 918.40000 837.20000 870.00000 0 1 0.67700 2.00000 0.37400 1.00000 0.37300 1.00000
35 9 6 FO 1004.60000 966.70000 1 6 1004.60000 870.00000 1088.40000 918.40000 1088.40000 1015.10000 1004.60000 1063.40000 920.90000 1015.10000 920.90000 918.40000 1004.60000 870.00000 0 1 0.67200 2.00000 0.37100 1.00000 0.37000 1.00000
35 10 6 FO 1172.10000 966.70000 1 6 1172.10000 870.00000 1255.80000 918.40000 1255.80000 1015.10000 1172.10000 1063.40000 1088.40000 1015.10000 1088.40000 918.40000 1172.10000 870.00000 0 1 0.66400 2.00000 0.36700 1.00000 0.36700 1.00000
35 11 6 FO 1339.50000 966.70000 1 6 1339.50000 870.00000 1423.20000 918.40000 1423.20000 1015.10000 1339.50000 1063.40000 1255.80000 1015.10000 1255.80000 918.40000 1339.50000 870.00000 0 1 0.77600 2.00000 0.41300 1.00000 0.41300 1.00000
35 0 7 FO -586.00000 1111.70000 2 6 -586.00000 1015.10000 -502.30000 1063.40000 -502.30000 1160.10000 -586.00000 1208.40000 -669.80000 1160.10000 -669.80000 1063.40000 -586.00000 1015.10000 0 1 0.68400 2.00000 0.37600 1.00000 0.37400 1.00000
